timestamp,username,ip_address,country,login_status,role,auth_method,user_agent,device_id,endpoint,failure_reason,mfa_result,account_lock,risk_score
08-01-2026 03:16,walter,10.0.0.112,Internal,SUCCESS,admin,Password+OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",LIN-87a6fcd29c-2664,/login,,PASSED,NO,29
08-01-2026 03:16,trent,45.33.12.63,India,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",AND-9cc5a0aa39-2863,/api/v1/auth/mfa/verify,,PASSED,NO,44
08-01-2026 03:52,mallory,192.168.1.95,Internal,SUCCESS,user,Password+OTP,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",LIN-46b40f9e02-2552,/api/v1/auth/login,,PASSED,NO,12
08-01-2026 03:54,walter,10.0.0.61,Internal,SUCCESS,admin,Password+OTP,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",SRV-25889de431-6552,/login,,PASSED,NO,14
08-01-2026 04:07,walter,192.168.1.205,Internal,SUCCESS,admin,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",IOS-87a6fcd29c-5740,/admin/login,,NOT_REQUIRED,NO,32
08-01-2026 04:12,walter,192.168.1.35,Internal,SUCCESS,admin,Password+OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",LIN-87a6fcd29c-7913,/login,,PASSED,NO,29
08-01-2026 04:15,diana,192.168.1.91,Internal,SUCCESS,user,OTP,python-requests/2.31.0,IOS-00ffdf1959-3326,/login,,PASSED,NO,38
08-01-2026 04:17,walter,10.0.0.197,Internal,SUCCESS,admin,Password+OTP,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",MAC-54db31e044-1452,/sso/callback,,PASSED,NO,31
08-01-2026 04:19,peggy,192.168.1.89,Internal,SUCCESS,user,Password,python-requests/2.31.0,WIN-27bacb1156-6613,/api/v1/auth/login,,NOT_REQUIRED,NO,23
08-01-2026 04:20,diana,192.168.1.130,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",MAC-cc1c262a22-9981,/admin/login,,PASSED,NO,13
08-01-2026 04:25,trent,192.168.1.136,Internal,FAILED,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",WIN-ab967bc7cf-7007,/login,DEVICE_NOT_TRUSTED,NOT_REQUIRED,NO,56
08-01-2026 04:41,mallory,10.0.0.44,Internal,SUCCESS,user,Password+OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",MAC-980dd7c588-2245,/api/v1/auth/login,,PASSED,NO,19
08-01-2026 04:47,bob,192.168.1.36,Internal,FAILED,user,OTP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",SRV-7956baad62-6698,/login,INVALID_PASSWORD,NOT_REQUIRED,NO,49
08-01-2026 04:52,charlie,10.0.0.26,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",LIN-d74aef13d5-7258,/login,,PASSED,NO,20
08-01-2026 05:03,bob,192.168.1.9,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",AND-7868d113d3-5256,/login,,PASSED,NO,8
08-01-2026 05:03,walter,192.168.1.150,Internal,SUCCESS,admin,OTP,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",AND-54db31e044-4416,/sso/callback,,PASSED,NO,17
08-01-2026 05:04,victor,10.0.0.203,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",AND-a3bf892ec2-9509,/api/v1/auth/login,,PASSED,NO,16
08-01-2026 05:13,eve,192.168.1.67,Internal,SUCCESS,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",WIN-55592bd671-7574,/login,,NOT_REQUIRED,NO,16
08-01-2026 05:16,peggy,10.0.0.108,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",SRV-6b3858da59-4005,/api/v1/auth/login,,PASSED,NO,10
08-01-2026 05:17,eve,10.0.0.79,Internal,SUCCESS,user,Password+OTP,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",MAC-b6430d3d96-2971,/admin/login,,PASSED,NO,25
08-01-2026 05:19,alice,192.168.1.194,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",SRV-2d18231707-6460,/admin/login,,NOT_REQUIRED,NO,24
08-01-2026 05:23,peggy,192.168.1.195,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",MAC-6b3858da59-4458,/api/v1/auth/mfa/verify,,PASSED,NO,22
08-01-2026 05:23,eve,10.0.0.247,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",MAC-a334898bc6-9140,/login,,NOT_REQUIRED,NO,15
08-01-2026 05:26,oscar,10.0.0.196,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",SRV-ecac7c9924-5040,/login,,NOT_REQUIRED,NO,16
08-01-2026 05:38,victor,198.51.100.81,USA,SUCCESS,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",MAC-a3bf892ec2-1342,/api/v1/auth/mfa/verify,,PASSED,NO,44
08-01-2026 05:45,alice,192.168.1.134,Internal,SUCCESS,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",IOS-e7641479a8-1955,/login,,NOT_REQUIRED,NO,10
08-01-2026 05:47,victor,192.168.1.103,Internal,SUCCESS,user,Password,curl/8.4.0,IOS-d195a199f0-7078,/login,,NOT_REQUIRED,NO,33
08-01-2026 05:49,peggy,10.0.0.48,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",LIN-7020ee8a39-5259,/login,,NOT_REQUIRED,NO,14
08-01-2026 05:55,eve,192.168.1.145,Internal,FAILED,user,OTP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",LIN-a334898bc6-1993,/login,DEVICE_NOT_TRUSTED,NOT_REQUIRED,NO,57
08-01-2026 06:02,victor,192.0.2.231,Germany,SUCCESS,user,Password,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",WIN-432f0ab914-8615,/api/v1/auth/login,,NOT_REQUIRED,NO,37
08-01-2026 06:05,peggy,10.0.0.114,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",IOS-9701ddc952-9700,/login,,PASSED,NO,18
08-01-2026 06:07,bob,45.33.12.195,India,SUCCESS,user,Password+OTP,python-requests/2.31.0,LIN-22b97ab9df-6230,/login,,PASSED,NO,42
08-01-2026 06:07,charlie,10.0.0.29,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",LIN-d74aef13d5-7697,/api/v1/auth/login,,NOT_REQUIRED,NO,17
08-01-2026 06:12,bob,45.33.12.167,India,FAILED,user,Password,python-requests/2.31.0,WIN-22b97ab9df-1442,/login,GEO_VIOLATION,NOT_REQUIRED,NO,87
08-01-2026 06:13,victor,10.0.0.44,Internal,SUCCESS,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",SRV-a3bf892ec2-1665,/api/v1/auth/login,,NOT_REQUIRED,NO,15
08-01-2026 06:18,victor,192.168.1.170,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",AND-75f7142f7b-2309,/admin/login,,NOT_REQUIRED,NO,21
08-01-2026 06:24,peggy,10.0.0.169,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",WIN-7020ee8a39-7783,/login,,NOT_REQUIRED,NO,18
08-01-2026 06:28,oscar,10.0.0.56,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",SRV-2e4a5b0656-9061,/login,,NOT_REQUIRED,NO,13
08-01-2026 06:31,charlie,185.10.20.41,UAE,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",LIN-aa85835586-1575,/login,,NOT_REQUIRED,NO,42
08-01-2026 06:35,victor,10.0.0.180,Internal,SUCCESS,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",WIN-a3bf892ec2-7472,/login,,NOT_REQUIRED,NO,10
08-01-2026 06:47,diana,45.33.12.164,India,SUCCESS,user,Password,python-requests/2.31.0,SRV-00ffdf1959-1756,/api/v1/auth/login,,NOT_REQUIRED,NO,52
08-01-2026 06:48,oscar,192.168.1.253,Internal,FAILED,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",SRV-50b6498ef8-8041,/login,INVALID_PASSWORD,NOT_REQUIRED,NO,40
08-01-2026 06:52,mallory,10.0.0.243,Internal,SUCCESS,user,Password,python-requests/2.31.0,AND-7c8db6258e-5013,/login,,NOT_REQUIRED,NO,27
08-01-2026 07:02,bob,192.168.1.230,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",SRV-7956baad62-5372,/api/v1/auth/login,,PASSED,NO,3
08-01-2026 07:04,peggy,192.168.1.6,Internal,FAILED,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",MAC-7020ee8a39-5157,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,35
08-01-2026 07:06,peggy,45.33.12.52,India,SUCCESS,user,Password+OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",LIN-7020ee8a39-1881,/api/v1/auth/login,,PASSED,NO,35
08-01-2026 07:10,diana,192.168.1.145,Internal,SUCCESS,user,Password+OTP,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",IOS-faf8e398cf-1898,/login,,PASSED,NO,9
08-01-2026 07:17,eve,45.33.12.201,India,FAILED,user,Password,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",SRV-a334898bc6-3204,/admin/login,INVALID_PASSWORD,NOT_REQUIRED,NO,56
08-01-2026 07:22,mallory,192.0.2.67,Germany,SUCCESS,user,OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",MAC-980dd7c588-5759,/login,,PASSED,NO,34
08-01-2026 07:25,charlie,10.0.0.235,Internal,SUCCESS,user,Password,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",AND-ca2f082279-6905,/login,,NOT_REQUIRED,NO,14
08-01-2026 07:27,alice,192.0.2.165,Germany,SUCCESS,user,OTP,curl/8.4.0,IOS-cb509a5a34-7242,/sso/callback,,PASSED,NO,41
08-01-2026 07:30,victor,10.0.0.164,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",SRV-432f0ab914-9116,/password/reset,,PASSED,NO,4
08-01-2026 07:32,alice,198.51.100.62,USA,FAILED,user,OTP,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",LIN-e7641479a8-7869,/api/v1/auth/mfa/verify,MFA_FAILED,FAILED,NO,58
08-01-2026 07:46,eve,10.0.0.115,Internal,SUCCESS,user,Password,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",AND-a16e8fd71b-4325,/api/v1/auth/login,,NOT_REQUIRED,NO,16
08-01-2026 07:52,alice,10.0.0.30,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",AND-5de018d9da-3920,/login,,NOT_REQUIRED,NO,11
08-01-2026 07:53,alice,192.168.1.6,Internal,FAILED,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",AND-e7641479a8-2573,/login,INVALID_PASSWORD,NOT_REQUIRED,NO,30
08-01-2026 07:58,walter,192.168.1.3,Internal,SUCCESS,admin,Password+OTP,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",WIN-54db31e044-2740,/login,,PASSED,NO,19
08-01-2026 08:00,peggy,10.0.0.49,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",MAC-6b3858da59-3193,/login,,PASSED,NO,17
08-01-2026 08:04,alice,192.168.1.5,Internal,SUCCESS,user,Password,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",LIN-c5a41577f5-6908,/api/v1/auth/login,,NOT_REQUIRED,NO,14
08-01-2026 08:11,oscar,10.0.0.26,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",AND-2e4a5b0656-3577,/api/v1/auth/login,,NOT_REQUIRED,NO,23
08-01-2026 08:13,mallory,192.168.1.44,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",IOS-980dd7c588-8262,/login,,NOT_REQUIRED,NO,25
08-01-2026 08:28,mallory,192.168.1.25,Internal,SUCCESS,user,OTP,python-requests/2.31.0,LIN-7c8db6258e-5022,/login,,PASSED,NO,28
08-01-2026 08:29,mallory,10.0.0.68,Internal,SUCCESS,user,Password,python-requests/2.31.0,AND-7c8db6258e-8814,/api/v1/auth/login,,NOT_REQUIRED,NO,38
08-01-2026 08:38,walter,192.0.2.190,Germany,FAILED,admin,OTP,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",IOS-54db31e044-2182,/login,INVALID_PASSWORD,NOT_REQUIRED,NO,78
08-01-2026 08:39,peggy,10.0.0.204,Internal,SUCCESS,user,Password,curl/8.4.0,LIN-81ec362b9d-5644,/login,,NOT_REQUIRED,NO,35
08-01-2026 08:39,eve,192.168.1.100,Internal,SUCCESS,user,Password,python-requests/2.31.0,SRV-a7d962f4cb-4638,/login,,NOT_REQUIRED,NO,29
08-01-2026 08:47,victor,192.168.1.187,Internal,SUCCESS,user,OTP,python-requests/2.31.0,AND-c37fb3917b-1320,/login,,PASSED,NO,30
08-01-2026 08:55,peggy,10.0.0.154,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",SRV-6b3858da59-6323,/login,,PASSED,NO,6
08-01-2026 08:56,trent,10.0.0.189,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",MAC-9cc5a0aa39-7188,/api/v1/auth/login,,PASSED,NO,20
08-01-2026 09:00,walter,192.168.1.74,Internal,SUCCESS,admin,Password+OTP,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",IOS-54db31e044-2063,/api/v1/auth/login,,PASSED,NO,25
08-01-2026 09:05,alice,192.168.1.205,Internal,SUCCESS,user,Password,curl/8.4.0,WIN-cb509a5a34-7611,/login,,NOT_REQUIRED,NO,25
08-01-2026 09:06,trent,192.168.1.180,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",SRV-ab967bc7cf-3313,/api/v1/auth/login,,NOT_REQUIRED,NO,13
08-01-2026 09:08,eve,10.0.0.149,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",MAC-9f8432b3ab-4205,/login,,PASSED,NO,9
08-01-2026 09:20,mallory,10.0.0.185,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",LIN-46b40f9e02-6167,/api/v1/auth/login,,NOT_REQUIRED,NO,20
08-01-2026 09:21,peggy,192.168.1.241,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",AND-7020ee8a39-5692,/login,,PASSED,NO,8
08-01-2026 09:24,bob,10.0.0.17,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",AND-7f828a06dc-3078,/api/v1/auth/login,,NOT_REQUIRED,NO,12
08-01-2026 09:26,bob,185.10.20.54,UAE,SUCCESS,user,Password,curl/8.4.0,LIN-de4c5021fc-7769,/login,,NOT_REQUIRED,NO,46
08-01-2026 09:31,charlie,192.0.2.108,Germany,FAILED,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",AND-59360808de-7685,/login,INVALID_PASSWORD,NOT_REQUIRED,NO,53
08-01-2026 09:34,walter,198.51.100.158,USA,SUCCESS,admin,Password+OTP,curl/8.4.0,MAC-6a92c0c374-9509,/login,,PASSED,NO,54
08-01-2026 09:56,trent,10.0.0.252,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",WIN-c424ddb430-2754,/sso/callback,,NOT_REQUIRED,NO,3
08-01-2026 10:00,diana,10.0.0.133,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",IOS-faf8e398cf-2097,/login,,PASSED,NO,15
08-01-2026 10:01,eve,10.0.0.144,Internal,SUCCESS,user,Password,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",SRV-a16e8fd71b-6380,/api/v1/auth/mfa/verify,,PASSED,NO,5
08-01-2026 10:05,eve,192.168.1.222,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",AND-9f8432b3ab-6929,/login,,NOT_REQUIRED,NO,14
08-01-2026 10:24,walter,192.168.1.125,Internal,FAILED,admin,OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",LIN-87a6fcd29c-2633,/login,GEO_VIOLATION,NOT_REQUIRED,NO,64
08-01-2026 10:27,peggy,192.168.1.49,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",LIN-2c49d86ccf-7247,/login,,NOT_REQUIRED,NO,27
08-01-2026 10:27,oscar,192.168.1.53,Internal,SUCCESS,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",SRV-ab9f8b67af-5412,/api/v1/auth/mfa/verify,,PASSED,NO,6
08-01-2026 10:45,diana,10.0.0.146,Internal,SUCCESS,user,Password,curl/8.4.0,IOS-a220cd15e7-3780,/login,,NOT_REQUIRED,NO,37
08-01-2026 11:02,trent,10.0.0.183,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",AND-5920e96f7d-6173,/password/reset,,PASSED,NO,10
08-01-2026 11:05,eve,192.168.1.65,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",WIN-b6430d3d96-7083,/login,,NOT_REQUIRED,NO,21
08-01-2026 11:10,peggy,192.168.1.12,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",IOS-ad355b2396-1043,/api/v1/auth/mfa/verify,,PASSED,NO,19
08-01-2026 11:10,alice,192.168.1.8,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",WIN-7039b8666e-4276,/login,,NOT_REQUIRED,NO,14
08-01-2026 11:20,walter,10.0.0.233,Internal,SUCCESS,admin,Password+OTP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",IOS-29fecd57f4-8493,/api/v1/auth/login,,PASSED,NO,21
08-01-2026 11:31,diana,10.0.0.187,Internal,SUCCESS,user,Password+OTP,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",WIN-faf8e398cf-2383,/login,,PASSED,NO,10
08-01-2026 11:46,charlie,10.0.0.136,Internal,SUCCESS,user,Password,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",MAC-59360808de-4466,/login,,NOT_REQUIRED,NO,11
08-01-2026 11:51,walter,192.168.1.88,Internal,SUCCESS,admin,OTP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",MAC-87a6fcd29c-2701,/password/reset,,PASSED,NO,28
08-01-2026 11:51,peggy,185.10.20.111,UAE,SUCCESS,user,OTP,python-requests/2.31.0,SRV-27bacb1156-7616,/login,,PASSED,NO,63
08-01-2026 11:52,bob,10.0.0.163,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",IOS-7868d113d3-6486,/login,,NOT_REQUIRED,NO,17
08-01-2026 12:01,victor,192.168.1.228,Internal,SUCCESS,user,Password,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",LIN-785312d947-4534,/login,,NOT_REQUIRED,NO,19
08-01-2026 12:06,bob,192.168.1.93,Internal,FAILED,user,Password,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",LIN-7956baad62-9490,/login,INVALID_PASSWORD,NOT_REQUIRED,NO,30
